NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP		199	-0.17690866	-0.7801333	0.70422536	0.9553352	1.0	8921	tags=26%, list=26%, signal=34%	
KEGG_GLIOMA	KEGG_GLIOMA		65	-0.19671352	-0.7798781	0.78640777	0.95560694	1.0	7271	tags=23%, list=21%, signal=29%	
GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN	GSE19825_NAIVE_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_DN		200	-0.18517037	-0.7795843	0.6853282	0.95596325	1.0	9556	tags=29%, list=28%, signal=39%	
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_DN	GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_DN		196	-0.1532672	-0.77920896	0.8568738	0.95647734	1.0	5312	tags=15%, list=15%, signal=18%	
GSE23925_DARK_ZONE_VS_NAIVE_BCELL_DN	GSE23925_DARK_ZONE_VS_NAIVE_BCELL_DN		200	-0.18333438	-0.7791984	0.7724771	0.9562699	1.0	10797	tags=34%, list=31%, signal=48%	
GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN	GSE41867_LCMV_ARMSTRONG_VS_CLONE13_DAY8_EFFECTOR_CD8_TCELL_DN		200	-0.17645377	-0.7790724	0.7387218	0.9562807	1.0	7258	tags=21%, list=21%, signal=26%	
BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN	BLANCO_MELO_INFLUENZA_A_INFECTION_A594_CELLS_DN		116	-0.2502043	-0.77903306	0.69906545	0.95613635	1.0	8952	tags=32%, list=26%, signal=43%	
GSE24814_STAT5_KO_VS_WT_PRE_BCELL_DN	GSE24814_STAT5_KO_VS_WT_PRE_BCELL_DN		200	-0.15833606	-0.7789483	0.7922078	0.95607215	1.0	7854	tags=21%, list=23%, signal=27%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		41	-0.2597021	-0.7789037	0.6269231	0.95593655	1.0	8767	tags=32%, list=25%, signal=42%	
TBK1.DN.48HRS_UP	TBK1.DN.48HRS_UP		50	-0.2115408	-0.778903	0.7360595	0.95571184	1.0	5039	tags=18%, list=15%, signal=21%	
GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	GSE1925_3H_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN		200	-0.17654645	-0.7786798	0.74423075	0.9559226	1.0	10272	tags=33%, list=30%, signal=46%	
GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP	GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_UP		172	-0.18438782	-0.7785511	0.7852998	0.95596087	1.0	7040	tags=21%, list=20%, signal=26%	
BIOCARTA_MTOR_PATHWAY	BIOCARTA_MTOR_PATHWAY		22	-0.24732557	-0.7783597	0.71755725	0.95611346	1.0	8250	tags=32%, list=24%, signal=42%	
GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN	GSE26030_UNSTIM_VS_RESTIM_TH1_DAY15_POST_POLARIZATION_DN		200	-0.16808222	-0.7783159	0.77559054	0.95597553	1.0	3571	tags=11%, list=10%, signal=12%	
REACTOME_PYRUVATE_METABOLISM	REACTOME_PYRUVATE_METABOLISM		31	-0.2260495	-0.77828413	0.7621951	0.95581245	1.0	10859	tags=39%, list=31%, signal=56%	
GSE22025_UNTREATED_VS_PROGESTERONE_TREATED_CD4_TCELL_DN	GSE22025_UNTREATED_VS_PROGESTERONE_TREATED_CD4_TCELL_DN		199	-0.16354913	-0.77780145	0.84362936	0.95653653	1.0	7152	tags=23%, list=21%, signal=28%	
GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_UP	GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_UP		200	-0.17552508	-0.777798	0.75	0.95631754	1.0	9851	tags=28%, list=28%, signal=39%	
SIG_CD40PATHWAYMAP	SIG_CD40PATHWAYMAP		34	-0.22315687	-0.77776295	0.74174756	0.9561582	1.0	14195	tags=53%, list=41%, signal=90%	
GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP	GSE6259_FLT3L_INDUCED_33D1_POS_DC_VS_BCELL_UP		199	-0.1800719	-0.7776825	0.723658	0.9560882	1.0	5622	tags=18%, list=16%, signal=21%	
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS	REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS		85	-0.22724195	-0.777569	0.82439923	0.9560832	1.0	7371	tags=35%, list=21%, signal=45%	
GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP	GSE2197_IMMUNOSUPPRESSIVE_DNA_VS_UNTREATED_IN_DC_UP		200	-0.1675136	-0.77754	0.78438663	0.95591754	1.0	7424	tags=23%, list=21%, signal=28%	
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE	REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE		21	-0.281871	-0.77737325	0.7730627	0.9560351	1.0	8959	tags=33%, list=26%, signal=45%	
GSE14350_TREG_VS_TEFF_UP	GSE14350_TREG_VS_TEFF_UP		199	-0.17563131	-0.77737164	0.7387033	0.9558126	1.0	4594	tags=16%, list=13%, signal=18%	
MURAKAMI_UV_RESPONSE_6HR_DN	MURAKAMI_UV_RESPONSE_6HR_DN		21	-0.30371886	-0.777174	0.7443182	0.9559859	1.0	7210	tags=38%, list=21%, signal=48%	
GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN	GSE17974_0H_VS_6H_IN_VITRO_ACT_CD4_TCELL_DN		198	-0.17708476	-0.77698517	0.70726913	0.9561364	1.0	6225	tags=17%, list=18%, signal=21%	
GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_UP	GSE17974_0H_VS_4H_IN_VITRO_ACT_CD4_TCELL_UP		191	-0.1716601	-0.7768368	0.7876448	0.9562072	1.0	8588	tags=26%, list=25%, signal=35%	
GENTILE_UV_RESPONSE_CLUSTER_D9	GENTILE_UV_RESPONSE_CLUSTER_D9		26	-0.23517232	-0.77679163	0.7632094	0.95607156	1.0	2091	tags=12%, list=6%, signal=12%	
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN	GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN		199	-0.1634744	-0.77647054	0.82522523	0.9564582	1.0	6792	tags=20%, list=20%, signal=24%	
GSE17721_CTRL_VS_LPS_4H_BMDC_DN	GSE17721_CTRL_VS_LPS_4H_BMDC_DN		200	-0.1644326	-0.7764466	0.8917431	0.95627713	1.0	9434	tags=30%, list=27%, signal=41%	
DER_IFN_BETA_RESPONSE_UP	DER_IFN_BETA_RESPONSE_UP		103	-0.20098732	-0.7763077	0.68008476	0.95633656	1.0	11235	tags=35%, list=32%, signal=52%	
GSE3982_EOSINOPHIL_VS_TH1_UP	GSE3982_EOSINOPHIL_VS_TH1_UP		195	-0.17321709	-0.77630144	0.8112149	0.9561257	1.0	4727	tags=15%, list=14%, signal=18%	
GSE8835_CD4_VS_CD8_TCELL_UP	GSE8835_CD4_VS_CD8_TCELL_UP		197	-0.16444087	-0.7761834	0.7842401	0.95612884	1.0	7129	tags=21%, list=21%, signal=27%	
GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP	GSE17721_CTRL_VS_POLYIC_4H_BMDC_UP		200	-0.17891455	-0.77604973	0.71899223	0.95616406	1.0	4847	tags=16%, list=14%, signal=18%	
GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP	GSE5503_LIVER_DC_VS_MLN_DC_ACTIVATED_ALLOGENIC_TCELL_UP		200	-0.17027421	-0.7759401	0.8728972	0.9561359	1.0	6545	tags=22%, list=19%, signal=26%	
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS	REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS		28	-0.25234255	-0.7758521	0.7235294	0.9560907	1.0	6889	tags=21%, list=20%, signal=27%	
GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN	GSE42021_CD24HI_VS_CD24LOW_TREG_THYMUS_DN		198	-0.17757516	-0.77582747	0.75435203	0.95591134	1.0	4079	tags=15%, list=12%, signal=17%	
GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN	GSE15930_STIM_VS_STIM_AND_IL12_48H_CD8_T_CELL_DN		200	-0.16547608	-0.77564436	0.8296703	0.956047	1.0	10824	tags=33%, list=31%, signal=48%	
PID_CDC42_REG_PATHWAY	PID_CDC42_REG_PATHWAY		30	-0.22625655	-0.7755084	0.7652672	0.95609325	1.0	11251	tags=37%, list=33%, signal=54%	
GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN	GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN		194	-0.17293015	-0.7754933	0.80924857	0.9558989	1.0	7975	tags=27%, list=23%, signal=35%	
GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN	GSE15930_STIM_VS_STIM_AND_IFNAB_72H_CD8_T_CELL_DN		200	-0.16217917	-0.7754344	0.78527606	0.95578086	1.0	8006	tags=23%, list=23%, signal=29%	
GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN	GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN		200	-0.17281446	-0.7753972	0.7383721	0.95562875	1.0	5084	tags=17%, list=15%, signal=20%	
RAPA_EARLY_UP.V1_DN	RAPA_EARLY_UP.V1_DN		185	-0.18434343	-0.775277	0.82820976	0.9556278	1.0	6966	tags=25%, list=20%, signal=32%	
WP_COMPLEMENT_AND_COAGULATION_CASCADES	WP_COMPLEMENT_AND_COAGULATION_CASCADES		58	-0.38562086	-0.7752545	0.90161	0.9554491	1.0	7391	tags=48%, list=21%, signal=61%	
GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	GSE37416_0H_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN		195	-0.15905564	-0.7746859	0.792233	0.956305	1.0	9630	tags=29%, list=28%, signal=40%	
GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN	GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN		200	-0.18253492	-0.77448976	0.75243664	0.956453	1.0	7232	tags=26%, list=21%, signal=33%	
GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_UP	GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_UP		195	-0.17543298	-0.77447945	0.875	0.95624846	1.0	5143	tags=18%, list=15%, signal=22%	
LUI_THYROID_CANCER_CLUSTER_5	LUI_THYROID_CANCER_CLUSTER_5		16	-0.28040674	-0.774192	0.7610294	0.95656043	1.0	10589	tags=44%, list=31%, signal=63%	
GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_DN	GSE10239_MEMORY_VS_KLRG1INT_EFF_CD8_TCELL_DN		200	-0.18647356	-0.77409446	0.70238096	0.95653224	1.0	9570	tags=30%, list=28%, signal=41%	
GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_DN	GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_DN		199	-0.17611709	-0.773962	0.7865385	0.95656174	1.0	9815	tags=30%, list=28%, signal=41%	
GSE22886_CTRL_VS_LPS_24H_DC_DN	GSE22886_CTRL_VS_LPS_24H_DC_DN		200	-0.19786231	-0.77387214	0.6778656	0.9565077	1.0	8345	tags=26%, list=24%, signal=34%	
WALLACE_JAK2_TARGETS_UP	WALLACE_JAK2_TARGETS_UP		24	-0.3026992	-0.7737614	0.68217057	0.95649177	1.0	2313	tags=17%, list=7%, signal=18%	
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN	GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN		198	-0.21048361	-0.7737345	0.6731898	0.95631593	1.0	7924	tags=26%, list=23%, signal=33%	
BOYLAN_MULTIPLE_MYELOMA_D_DN	BOYLAN_MULTIPLE_MYELOMA_D_DN		81	-0.18876733	-0.7736814	0.77603143	0.9562011	1.0	4573	tags=17%, list=13%, signal=20%	
GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN	GSE37532_VISCERAL_ADIPOSE_TISSUE_VS_LN_DERIVED_PPARG_KO_TREG_CD4_TCELL_DN		136	-0.21807183	-0.7736186	0.7693727	0.9560905	1.0	6406	tags=24%, list=19%, signal=29%	
GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP	GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_UP		200	-0.16476744	-0.7734838	0.8046875	0.956116	1.0	6902	tags=20%, list=20%, signal=24%	
GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP		200	-0.16549286	-0.77330166	0.74549097	0.9562443	1.0	10572	tags=30%, list=31%, signal=43%	
ZHU_CMV_24_HR_UP	ZHU_CMV_24_HR_UP		82	-0.19767654	-0.77322453	0.73307544	0.95616215	1.0	9091	tags=28%, list=26%, signal=38%	
GSE36527_CD62L_HIGH_VS_CD62L_LOW_TREG_CD69_NEG_KLRG1_NEG_UP	GSE36527_CD62L_HIGH_VS_CD62L_LOW_TREG_CD69_NEG_KLRG1_NEG_UP		199	-0.17868945	-0.77312887	0.7729084	0.95612127	1.0	8358	tags=27%, list=24%, signal=35%	
WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY	WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY		38	-0.40232313	-0.7730984	0.8632327	0.95595974	1.0	5513	tags=50%, list=16%, signal=59%	
MULLIGHAN_NPM1_SIGNATURE_3_UP	MULLIGHAN_NPM1_SIGNATURE_3_UP		330	-0.14552876	-0.7729542	0.9128114	0.95600736	1.0	6984	tags=20%, list=20%, signal=24%	
GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN	GSE22935_UNSTIM_VS_24H_MBOVIS_BCG_STIM_MYD88_KO_MACROPHAGE_DN		200	-0.17757991	-0.7729113	0.8499062	0.95587015	1.0	9125	tags=33%, list=26%, signal=44%	
GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN	GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN		199	-0.16499358	-0.77278817	0.7968128	0.95587605	1.0	4124	tags=14%, list=12%, signal=16%	
JI_METASTASIS_REPRESSED_BY_STK11	JI_METASTASIS_REPRESSED_BY_STK11		26	-0.26503482	-0.7726456	0.7912088	0.9559343	1.0	3896	tags=23%, list=11%, signal=26%	
GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP	GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP		200	-0.1727484	-0.7721076	0.8391039	0.9567388	1.0	8774	tags=29%, list=25%, signal=38%	
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS		89	-0.20037521	-0.77210623	0.7202268	0.9565176	1.0	7440	tags=26%, list=22%, signal=33%	
PID_KIT_PATHWAY	PID_KIT_PATHWAY		52	-0.2165139	-0.77193314	0.7444668	0.9566264	1.0	7801	tags=31%, list=23%, signal=40%	
BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN	BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN		77	-0.23541297	-0.77176946	0.82341653	0.95671046	1.0	6763	tags=31%, list=20%, signal=39%	
GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_48H_CD8_T_CELL_UP		200	-0.16661891	-0.77172583	0.835514	0.9565698	1.0	9849	tags=31%, list=28%, signal=42%	
GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN	GSE17721_POLYIC_VS_PAM3CSK4_1H_BMDC_DN		200	-0.17195942	-0.77146804	0.83302414	0.95684975	1.0	9743	tags=31%, list=28%, signal=42%	
GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP	GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP		193	-0.16978566	-0.77126354	0.8845438	0.95699805	1.0	7734	tags=27%, list=22%, signal=35%	
GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_UP	GSE17721_CPG_VS_GARDIQUIMOD_12H_BMDC_UP		199	-0.16673245	-0.77124274	0.92449355	0.95681834	1.0	6314	tags=22%, list=18%, signal=27%	
GSE17721_CTRL_VS_LPS_8H_BMDC_DN	GSE17721_CTRL_VS_LPS_8H_BMDC_DN		198	-0.16322385	-0.7712136	0.88703704	0.9566475	1.0	5838	tags=18%, list=17%, signal=21%	
WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS	WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS		161	-0.17682882	-0.7711765	0.9025271	0.9564952	1.0	6012	tags=21%, list=17%, signal=25%	
GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP	GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP		200	-0.16998994	-0.7709374	0.8137255	0.9567158	1.0	8016	tags=26%, list=23%, signal=33%	
REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION	REACTOME_COMMON_PATHWAY_OF_FIBRIN_CLOT_FORMATION		22	-0.4148502	-0.7708131	0.85971224	0.95673347	1.0	7595	tags=59%, list=22%, signal=76%	
GSE7460_CTRL_VS_TGFB_TREATED_ACT_TCONV_DN	GSE7460_CTRL_VS_TGFB_TREATED_ACT_TCONV_DN		200	-0.15605955	-0.77079237	0.890595	0.9565606	1.0	5134	tags=15%, list=15%, signal=18%	
GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP	GSE9037_WT_VS_IRAK4_KO_LPS_4H_STIM_BMDM_UP		200	-0.15040253	-0.7705988	0.8712121	0.9566948	1.0	11147	tags=32%, list=32%, signal=47%	
WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY	WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY		100	-0.18931851	-0.7705908	0.71943885	0.9564911	1.0	7445	tags=24%, list=22%, signal=30%	
GSE27786_CD8_TCELL_VS_NKTCELL_DN	GSE27786_CD8_TCELL_VS_NKTCELL_DN		199	-0.16524087	-0.77016014	0.8080614	0.9570911	1.0	8078	tags=22%, list=23%, signal=29%	
REACTOME_SIGNALING_BY_FGFR2	REACTOME_SIGNALING_BY_FGFR2		73	-0.19712217	-0.77007264	0.7942857	0.9570393	1.0	10139	tags=33%, list=29%, signal=46%	
GSE360_L_DONOVANI_VS_T_GONDII_DC_DN	GSE360_L_DONOVANI_VS_T_GONDII_DC_DN		196	-0.17093858	-0.76985496	0.8568773	0.957222	1.0	7497	tags=23%, list=22%, signal=30%	
GALLUZZI_PERMEABILIZE_MITOCHONDRIA	GALLUZZI_PERMEABILIZE_MITOCHONDRIA		41	-0.21441063	-0.76974815	0.7554672	0.9571953	1.0	10272	tags=34%, list=30%, signal=49%	
DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP		363	-0.1667915	-0.76969254	0.8028674	0.9570802	1.0	8114	tags=26%, list=23%, signal=34%	
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	MCBRYAN_PUBERTAL_BREAST_5_6WK_DN		131	-0.17213407	-0.76914054	0.7866667	0.95787066	1.0	10736	tags=33%, list=31%, signal=47%	
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1		237	-0.1699718	-0.7690232	0.76199615	0.9578656	1.0	8429	tags=24%, list=24%, signal=31%	
KESHELAVA_MULTIPLE_DRUG_RESISTANCE	KESHELAVA_MULTIPLE_DRUG_RESISTANCE		82	-0.20793767	-0.76897997	0.7053232	0.95772856	1.0	3169	tags=13%, list=9%, signal=15%	
REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS	REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS		101	-0.20887071	-0.7688977	0.7344064	0.9576636	1.0	7811	tags=25%, list=23%, signal=32%	
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_UP	GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_UP		197	-0.16745327	-0.7686278	0.8563734	0.9579326	1.0	7789	tags=25%, list=23%, signal=32%	
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP		196	-0.19373564	-0.768617	0.71142286	0.9577316	1.0	7869	tags=26%, list=23%, signal=33%	
GCNP_SHH_UP_EARLY.V1_DN	GCNP_SHH_UP_EARLY.V1_DN		166	-0.1589621	-0.7686123	0.90613025	0.95751816	1.0	11190	tags=36%, list=32%, signal=52%	
GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_UP	GSE39820_CTRL_VS_TGFBETA3_IL6_CD4_TCELL_UP		199	-0.17482245	-0.76851916	0.754717	0.95747507	1.0	1856	tags=8%, list=5%, signal=8%	
LIN_NPAS4_TARGETS_UP	LIN_NPAS4_TARGETS_UP		170	-0.14920107	-0.7684642	0.8696462	0.957353	1.0	11717	tags=37%, list=34%, signal=56%	
GUTIERREZ_MULTIPLE_MYELOMA_UP	GUTIERREZ_MULTIPLE_MYELOMA_UP		36	-0.23052971	-0.7684354	0.70422536	0.9571813	1.0	1837	tags=8%, list=5%, signal=9%	
GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_DN	GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_DN		200	-0.17181301	-0.768387	0.76391554	0.9570577	1.0	4077	tags=13%, list=12%, signal=15%	
GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP	GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_72H_ACT_CD4_TCELL_UP		183	-0.17357266	-0.76832134	0.8924731	0.9569532	1.0	7975	tags=27%, list=23%, signal=35%	
PID_ERBB2_ERBB3_PATHWAY	PID_ERBB2_ERBB3_PATHWAY		44	-0.20602788	-0.7683068	0.7707948	0.9567594	1.0	7270	tags=20%, list=21%, signal=26%	
GSE17721_CTRL_VS_LPS_24H_BMDC_DN	GSE17721_CTRL_VS_LPS_24H_BMDC_DN		200	-0.1649648	-0.7681963	0.8083832	0.9567455	1.0	7390	tags=21%, list=21%, signal=27%	
JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN	JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN		62	-0.22849207	-0.76818657	0.7556391	0.9565466	1.0	6066	tags=24%, list=18%, signal=29%	
GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	GSE37534_UNTREATED_VS_ROSIGLITAZONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN		198	-0.16711055	-0.7679707	0.76528597	0.95674175	1.0	9851	tags=29%, list=28%, signal=41%	
HILLION_HMGA1B_TARGETS	HILLION_HMGA1B_TARGETS		85	-0.19628155	-0.7678699	0.78228784	0.95671237	1.0	7270	tags=26%, list=21%, signal=33%	
GSE40655_FOXO1_KO_VS_WT_NTREG_DN	GSE40655_FOXO1_KO_VS_WT_NTREG_DN		198	-0.1768603	-0.76782274	0.7635659	0.9565735	1.0	9055	tags=27%, list=26%, signal=36%	
GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_IFNG_DERIVED_MACROPHAGE_DN	GSE1740_UNSTIM_VS_IFNA_STIMULATED_MCSF_IFNG_DERIVED_MACROPHAGE_DN		197	-0.17400561	-0.7676915	0.7305389	0.9566098	1.0	9456	tags=27%, list=27%, signal=37%	
GENTILE_UV_LOW_DOSE_UP	GENTILE_UV_LOW_DOSE_UP		25	-0.2298506	-0.7672291	0.7757353	0.9572312	1.0	9732	tags=36%, list=28%, signal=50%	
GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP	GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_UP		175	-0.17341307	-0.76713884	0.75680935	0.9571847	1.0	2263	tags=10%, list=7%, signal=10%	
GSE30083_SP1_VS_SP3_THYMOCYTE_UP	GSE30083_SP1_VS_SP3_THYMOCYTE_UP		199	-0.16233146	-0.76686805	0.81346154	0.9574761	1.0	9771	tags=28%, list=28%, signal=38%	
WEBER_METHYLATED_ICP_IN_FIBROBLAST	WEBER_METHYLATED_ICP_IN_FIBROBLAST		17	-0.2628034	-0.7668221	0.79923517	0.95733094	1.0	7750	tags=35%, list=22%, signal=45%	
GSE22886_NAIVE_TCELL_VS_DC_DN	GSE22886_NAIVE_TCELL_VS_DC_DN		200	-0.18238176	-0.76663357	0.7695238	0.95746493	1.0	9623	tags=29%, list=28%, signal=41%	
GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_UP	GSE360_HIGH_VS_LOW_DOSE_B_MALAYI_DC_UP		196	-0.16816263	-0.76660526	0.86174244	0.9573019	1.0	8733	tags=29%, list=25%, signal=38%	
GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN	GSE13946_CTRL_VS_DSS_COLITIS_GD_TCELL_FROM_COLON_DN		170	-0.17260112	-0.76656324	0.8349328	0.9571595	1.0	7175	tags=22%, list=21%, signal=27%	
JIANG_TIP30_TARGETS_DN	JIANG_TIP30_TARGETS_DN		24	-0.29407093	-0.7664675	0.70576924	0.95712936	1.0	10752	tags=58%, list=31%, signal=85%	
GSE17721_POLYIC_VS_GARDIQUIMOD_24H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_24H_BMDC_UP		200	-0.15511952	-0.7663851	0.9001883	0.957064	1.0	7976	tags=24%, list=23%, signal=31%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_UP		195	-0.17264827	-0.7662961	0.85191953	0.95700216	1.0	7454	tags=27%, list=22%, signal=34%	
